0.375,0.09375,387
0.375,0.125,388
0.375,0.15625,389
0.375,0.1875,390
0.375,0.21875,391
0.375,0.25,392
0.375,0.28125,393
0.375,0.3125,394
0.375,0.34375,395
0.375,0.375,396
0.375,0.40625,397
0.375,0.4375,398
0.375,0.46875,399
0.375,0.5,400
0.375,0.53125,401
0.375,0.5625,402
0.375,0.59375,403
0.375,0.625,404
0.375,0.65625,405
0.375,0.6875,406
0.375,0.71875,407
0.375,0.75,408
0.375,0.78125,409
0.375,0.8125,410
0.375,0.84375,411
0.375,0.875,412
0.375,0.90625,413
0.375,0.9375,414
0.375,0.96875,415
0.40625,0.0,416
0.40625,0.03125,417
0.40625,0.0625,418
0.40625,0.09375,419
0.40625,0.125,420
0.40625,0.15625,421
0.40625,0.1875,422
0.40625,0.21875,423
0.40625,0.25,424
0.40625,0.28125,425
0.40625,0.3125,426
0.40625,0.34375,427
0.40625,0.375,428
0.40625,0.40625,429
0.40625,0.4375,430
0.40625,0.46875,431
0.40625,0.5,432
0.40625,0.53125,433
0.40625,0.5625,434
0.40625,0.59375,435
0.40625,0.625,436
0.40625,0.65625,437
0.40625,0.6875,438
0.40625,0.71875,439
0.40625,0.75,440
0.40625,0.78125,441
0.40625,0.8125,442
0.40625,0.84375,443
0.40625,0.875,444
0.40625,0.90625,445
0.40625,0.9375,446
0.40625,0.96875,447
0.4375,0.0,448
0.4375,0.03125,449
0.4375,0.0625,450
0.4375,0.09375,451
0.4375,0.125,452
0.4375,0.15625,453
0.4375,0.1875,454
0.4375,0.21875,455
0.4375,0.25,456
0.4375,0.28125,457
0.4375,0.3125,458
0.4375,0.34375,459
0.4375,0.375,460
0.4375,0.40625,461
0.4375,0.4375,462
0.4375,0.46875,463
0.4375,0.5,464
0.4375,0.53125,465
0.4375,0.5625,466
0.4375,0.59375,467
0.4375,0.625,468
0.4375,0.65625,469
0.4375,0.6875,470
0.4375,0.71875,471
0.4375,0.75,472
0.4375,0.78125,473
0.4375,0.8125,474
0.4375,0.84375,475
0.4375,0.875,476
0.4375,0.90625,477
0.4375,0.9375,478
0.4375,0.96875,479
0.46875,0.0,480
0.46875,0.03125,481
0.46875,0.0625,482
0.46875,0.09375,483
0.46875,0.125,484
0.46875,0.15625,485
0.46875,0.1875,486
0.46875,0.21875,487
0.46875,0.25,488
0.46875,0.28125,489
0.46875,0.3125,490
0.46875,0.34375,491
0.46875,0.375,492
0.46875,0.40625,493
0.46875,0.4375,494
0.46875,0.46875,495
0.46875,0.5,496
0.46875,0.53125,497
0.46875,0.5625,498
0.46875,0.59375,499
0.46875,0.625,500
0.46875,0.65625,501
0.46875,0.6875,502
0.46875,0.71875,503
0.46875,0.75,504
0.46875,0.78125,505
0.46875,0.8125,506
0.46875,0.84375,507
0.46875,0.875,508
0.46875,0.90625,509
0.46875,0.9375,510
0.46875,0.96875,511
0.5,0.0,512
0.5,0.03125,513
0.5,0.0625,514
0.5,0.09375,515
0.5,0.125,516
0.5,0.15625,517
0.5,0.1875,518
0.5,0.21875,519
0.5,0.25,520
0.5,0.28125,521
0.5,0.3125,522
0.5,0.34375,523
0.5,0.375,524
0.5,0.40625,525
0.5,0.4375,526
0.5,0.46875,527
0.5,0.5,528
0.5,0.53125,529
0.5,0.5625,530
0.5,0.59375,531
0.5,0.625,532
0.5,0.65625,533
0.5,0.6875,534
0.5,0.71875,535
0.5,0.75,536
0.5,0.78125,537
0.5,0.8125,538
0.5,0.84375,539
0.5,0.875,540
0.5,0.90625,541
0.5,0.9375,542
0.5,0.96875,543
0.53125,0.0,544
0.53125,0.03125,545
0.53125,0.0625,546
0.53125,0.09375,547
0.53125,0.125,548
0.53125,0.15625,549
0.53125,0.1875,550
0.53125,0.21875,551
0.53125,0.25,552
0.53125,0.28125,553
0.53125,0.3125,554
0.53125,0.34375,555
0.53125,0.375,556
0.53125,0.40625,557
0.53125,0.4375,558
0.53125,0.46875,559
0.53125,0.5,560
0.53125,0.53125,561
0.53125,0.5625,562
0.53125,0.59375,563
0.53125,0.625,564
0.53125,0.65625,565
0.53125,0.6875,566
0.53125,0.71875,567
0.53125,0.75,568
0.53125,0.78125,569
0.53125,0.8125,570
0.53125,0.84375,571
0.53125,0.875,572
0.53125,0.90625,573
0.53125,0.9375,574
0.53125,0.96875,575
0.5625,0.0,576
0.5625,0.03125,577
0.5625,0.0625,578
0.5625,0.09375,579
0.5625,0.125,580
0.5625,0.15625,581
0.5625,0.1875,582
0.5625,0.21875,583
0.5625,0.25,584
0.5625,0.28125,585
0.5625,0.3125,586
0.5625,0.34375,587
0.5625,0.375,588
0.5625,0.40625,589
0.5625,0.4375,590
0.5625,0.46875,591
0.5625,0.5,592
0.5625,0.53125,593
0.5625,0.5625,594
0.5625,0.59375,595
0.5625,0.625,596
0.5625,0.65625,597
0.5625,0.6875,598
0.5625,0.71875,599
0.5625,0.75,600
0.5625,0.78125,601
0.5625,0.8125,602
0.5625,0.84375,603
0.5625,0.875,604
0.5625,0.90625,605
0.5625,0.9375,606
0.5625,0.96875,607
0.59375,0.0,608
0.59375,0.03125,609
0.59375,0.0625,610
0.59375,0.09375,611
0.59375,0.125,612
0.59375,0.15625,613
0.59375,0.1875,614
0.59375,0.21875,615
0.59375,0.25,616
0.59375,0.28125,617
0.59375,0.3125,618
0.59375,0.34375,619
0.59375,0.375,620
0.59375,0.40625,621
0.59375,0.4375,622
0.59375,0.46875,623
0.59375,0.5,624
0.59375,0.53125,625
0.59375,0.5625,626
0.59375,0.59375,627
0.59375,0.625,628
0.59375,0.65625,629
0.59375,0.6875,630
0.59375,0.71875,631
0.59375,0.75,632
0.59375,0.78125,633
0.59375,0.8125,634
0.59375,0.84375,635
0.59375,0.875,636
0.59375,0.90625,637
0.59375,0.9375,638
0.59375,0.96875,639
0.625,0.0,640
0.625,0.03125,641
0.625,0.0625,642
0.625,0.09375,643
0.625,0.125,644
0.625,0.15625,645
0.625,0.1875,646
0.625,0.21875,647
0.625,0.25,648
0.625,0.28125,649
0.625,0.3125,650
0.625,0.34375,651
0.625,0.375,652
0.625,0.40625,653
0.625,0.4375,654
0.625,0.46875,655
0.625,0.5,656
0.625,0.53125,657
0.625,0.5625,658
0.625,0.59375,659
0.625,0.625,660
0.625,0.65625,661
0.625,0.6875,662
0.625,0.71875,663
0.625,0.75,664
0.625,0.78125,665
0.625,0.8125,666
0.625,0.84375,667
0.625,0.875,668
0.625,0.90625,669
0.625,0.9375,670
0.625,0.96875,671
0.65625,0.0,672
0.65625,0.03125,673
0.65625,0.0625,674
0.65625,0.09375,675
0.65625,0.125,676
0.65625,0.15625,677
0.65625,0.1875,678
0.65625,0.21875,679
0.65625,0.25,680
0.65625,0.28125,681
0.65625,0.3125,682
0.65625,0.34375,683
0.65625,0.375,684
0.65625,0.40625,685
0.65625,0.4375,686
0.65625,0.46875,687
0.65625,0.5,688
0.65625,0.53125,689
0.65625,0.5625,690
0.65625,0.59375,691
0.65625,0.625,692
0.65625,0.65625,693
0.65625,0.6875,694
0.65625,0.71875,695
0.65625,0.75,696
0.65625,0.78125,697
0.65625,0.8125,698
0.65625,0.84375,699
0.65625,0.875,700
0.65625,0.90625,701
0.65625,0.9375,702
0.65625,0.96875,703
0.6875,0.0,704
0.6875,0.03125,705
0.6875,0.0625,706
0.6875,0.09375,707
0.6875,0.125,708
0.6875,0.15625,709
0.6875,0.1875,710
0.6875,0.21875,711
0.6875,0.25,712
0.6875,0.28125,713
0.6875,0.3125,714
0.6875,0.34375,715
0.6875,0.375,716
0.6875,0.40625,717
0.6875,0.4375,718
0.6875,0.46875,719
0.6875,0.5,720
0.6875,0.53125,721
0.6875,0.5625,722
0.6875,0.59375,723
0.6875,0.625,724
0.6875,0.65625,725
0.6875,0.6875,726
0.6875,0.71875,727
0.6875,0.75,728
0.6875,0.78125,729
0.6875,0.8125,730
0.6875,0.84375,731
0.6875,0.875,732
0.6875,0.90625,733
0.6875,0.9375,734
0.6875,0.96875,735
0.71875,0.0,736
0.71875,0.03125,737
0.71875,0.0625,738
0.71875,0.09375,739
0.71875,0.125,740
0.71875,0.15625,741
0.71875,0.1875,742
0.71875,0.21875,743
0.71875,0.25,744
0.71875,0.28125,745
0.71875,0.3125,746
0.71875,0.34375,747
0.71875,0.375,748
0.71875,0.40625,749
0.71875,0.4375,750
0.71875,0.46875,751
0.71875,0.5,752
0.71875,0.53125,753
0.71875,0.5625,754
0.71875,0.59375,755
0.71875,0.625,756
0.71875,0.65625,757
0.71875,0.6875,758
0.71875,0.71875,759
0.71875,0.75,760
0.71875,0.78125,761
0.71875,0.8125,762
0.71875,0.84375,763
0.71875,0.875,764
0.71875,0.90625,765
0.71875,0.9375,766
0.71875,0.96875,767
0.75,0.0,768
0.75,0.03125,769
0.75,0.0625,770
0.75,0.09375,771
0.75,0.125,772
0.75,0.15625,773
0.75,0.1875,774
0.75,0.21875,775
0.75,0.25,776
0.75,0.28125,777
0.75,0.3125,778
0.75,0.34375,779
0.75,0.375,780
0.75,0.40625,781
0.75,0.4375,782
0.75,0.46875,783
0.75,0.5,784
0.75,0.53125,785
0.75,0.5625,786
0.75,0.59375,787
0.75,0.625,788
0.75,0.65625,789
0.75,0.6875,790
0.75,0.71875,791
0.75,0.75,792
0.75,0.78125,793
0.75,0.8125,794
0.75,0.84375,795
0.75,0.875,796
0.75,0.90625,797
0.75,0.9375,798
0.75,0.96875,799
0.78125,0.0,800
0.78125,0.03125,801
0.78125,0.0625,802
0.78125,0.09375,803
0.78125,0.125,804
0.78125,0.15625,805
0.78125,0.1875,806
0.78125,0.21875,807
0.78125,0.25,808
0.78125,0.28125,809
0.78125,0.3125,810
0.78125,0.34375,811
0.78125,0.375,812
0.78125,0.40625,813
0.78125,0.4375,814
0.78125,0.46875,815
0.78125,0.5,816
0.78125,0.53125,817
0.78125,0.5625,818
0.78125,0.59375,819
0.78125,0.625,820
0.78125,0.65625,821
0.78125,0.6875,822
0.78125,0.71875,823
0.78125,0.75,824
0.78125,0.78125,825
0.78125,0.8125,826
0.78125,0.84375,827
0.78125,0.875,828
0.78125,0.90625,829
0.78125,0.9375,830
0.78125,0.96875,831
0.8125,0.0,832
0.8125,0.03125,833
0.8125,0.0625,834
0.8125,0.09375,835
0.8125,0.125,836
0.8125,0.15625,837
0.8125,0.1875,838
0.8125,0.21875,839
0.8125,0.25,840
0.8125,0.28125,841
0.8125,0.3125,842
0.8125,0.34375,843
0.8125,0.375,844
0.8125,0.40625,845
0.8125,0.4375,846
0.8125,0.46875,847
0.8125,0.5,848
0.8125,0.53125,849
0.8125,0.5625,850
0.8125,0.59375,851
0.8125,0.625,852
0.8125,0.65625,853
0.8125,0.6875,854
0.8125,0.71875,855
0.8125,0.75,856
0.8125,0.78125,857
0.8125,0.8125,858
0.8125,0.84375,859
0.8125,0.875,860
0.8125,0.90625,861
0.8125,0.9375,862
0.8125,0.96875,863
0.84375,0.0,864
0.84375,0.03125,865
0.84375,0.0625,866
0.84375,0.09375,867
0.84375,0.125,868
0.84375,0.15625,869
0.84375,0.1875,870
0.84375,0.21875,871
0.84375,0.25,872
0.84375,0.28125,873
0.84375,0.3125,874
0.84375,0.34375,875
0.84375,0.375,876
0.84375,0.40625,877
0.84375,0.4375,878
0.84375,0.46875,879
0.84375,0.5,880
0.84375,0.53125,881
0.84375,0.5625,882
0.84375,0.59375,883
0.84375,0.625,884
0.84375,0.65625,885
0.84375,0.6875,886
0.84375,0.71875,887
0.84375,0.75,888
0.84375,0.78125,889
0.84375,0.8125,890
0.84375,0.84375,891
0.84375,0.875,892
0.84375,0.90625,893
0.84375,0.9375,894
0.84375,0.96875,895
0.875,0.0,896
0.875,0.03125,897
0.875,0.0625,898
0.875,0.09375,899
0.875,0.125,900
0.875,0.15625,901
0.875,0.1875,902
0.875,0.21875,903
0.875,0.25,904
0.875,0.28125,905
0.875,0.3125,906
0.875,0.34375,907
0.875,0.375,908
0.875,0.40625,909
0.875,0.4375,910
0.875,0.46875,911
0.875,0.5,912
0.875,0.53125,913
0.875,0.5625,914
0.875,0.59375,915
0.875,0.625,916
0.875,0.65625,917
0.875,0.6875,918
0.875,0.71875,919
0.875,0.75,920
0.875,0.78125,921
0.875,0.8125,922
0.875,0.84375,923
0.875,0.875,924
0.875,0.90625,925
0.875,0.9375,926
0.875,0.96875,927
0.90625,0.0,928
0.90625,0.03125,929
0.90625,0.0625,930
0.90625,0.09375,931
0.90625,0.125,932
0.90625,0.15625,933
0.90625,0.1875,934
0.90625,0.21875,935
0.90625,0.25,936
0.90625,0.28125,937
0.90625,0.3125,938
0.90625,0.34375,939
0.90625,0.375,940
0.90625,0.40625,941
0.90625,0.4375,942
0.90625,0.46875,943
0.90625,0.5,944
0.90625,0.53125,945
0.90625,0.5625,946
0.90625,0.59375,947
0.90625,0.625,948
0.90625,0.65625,949
0.90625,0.6875,950
0.90625,0.71875,951
0.90625,0.75,952
0.90625,0.78125,953
0.90625,0.8125,954
0.90625,0.84375,955
0.90625,0.875,956
0.90625,0.90625,957
0.90625,0.9375,958
0.90625,0.96875,959
0.9375,0.0,960
0.9375,0.03125,961
0.9375,0.0625,962
0.9375,0.09375,963
0.9375,0.125,964
0.9375,0.15625,965
0.9375,0.1875,966
0.9375,0.21875,967
0.9375,0.25,968
0.9375,0.28125,969
0.9375,0.3125,970
0.9375,0.34375,971
0.9375,0.375,972
0.9375,0.40625,973
0.9375,0.4375,974
0.9375,0.46875,975
0.9375,0.5,976
0.9375,0.53125,977
0.9375,0.5625,978
0.9375,0.59375,979
0.9375,0.625,980
0.9375,0.65625,981
0.9375,0.6875,982
0.9375,0.71875,983
0.9375,0.75,984
0.9375,0.78125,985
0.9375,0.8125,986
0.9375,0.84375,987
0.9375,0.875,988
0.9375,0.90625,989
0.9375,0.9375,990
0.9375,0.96875,991
0.96875,0.0,992
0.96875,0.03125,993
0.96875,0.0625,994
0.96875,0.09375,995
0.96875,0.125,996
0.96875,0.15625,997
0.96875,0.1875,998
0.96875,0.21875,999
0.96875,0.25,1000
0.96875,0.28125,1001
0.96875,0.3125,1002
0.96875,0.34375,1003
0.96875,0.375,1004
0.96875,0.40625,1005
0.96875,0.4375,1006
0.96875,0.46875,1007
0.96875,0.5,1008
0.96875,0.53125,1009
0.96875,0.5625,1010
0.96875,0.59375,1011
0.96875,0.625,1012
0.96875,0.65625,1013
0.96875,0.6875,1014
0.96875,0.71875,1015
0.96875,0.75,1016
0.96875,0.78125,1017
0.96875,0.8125,1018
0.96875,0.84375,1019
0.96875,0.875,1020
0.96875,0.90625,1021
0.96875,0.9375,1022
0.96875,0.96875,1023
